UniqueID	Family	Loc	DTB	PTUtB	MPTUtB	DTF	PTUtF	MPTUtF	LfL	Main	Caul	Basal	Hi_Order	Branch	SIL_num	QTL3.44_BranchinH	QTL2.03_BranchinK	QTL5.25_BranchinN	QTL5.92_BranchinN	QTL4.03_LfLinH	QTL4.28_LfLinH	QTL5.82_LfLinH	QTL4.39_LfLinK	QTL4.73_LfLinK	QTL5.32_LfLinN	QTL3.39_LfLinV	QTL5.06_LfLinV	QTL5.90_LfLinV	QTL1.04_MPTUtBinH	QTL2.48_MPTUtBinH	QTL4.07_MPTUtBinH	QTL4.43_MPTUtBinH	QTL5.92_MPTUtBinH	QTL1.04_MPTUtBinK	QTL1.13_MPTUtBinK	QTL4.04_MPTUtBinK	QTL5.27_MPTUtBinK	QTL5.95_MPTUtBinK	QTL1.15_MPTUtBinN	QTL4.01_MPTUtBinN	QTL5.24_MPTUtBinN	QTL2.02_MPTUtBinV	QTL5.06_MPTUtBinV	QTL5.95_MPTUtBinV	QTL1.05_MPTUtFinH	QTL2.52_MPTUtFinH	QTL4.05_MPTUtFinH	QTL4.43_MPTUtFinH	QTL5.26_MPTUtFinH	QTL1.04_MPTUtFinK	QTL2.22_MPTUtFinK	QTL3.80_MPTUtFinK	QTL5.92_MPTUtFinK	QTL1.84_MPTUtFinN	QTL4.01_MPTUtFinN	QTL5.25_MPTUtFinN	QTL2.18_MPTUtFinV	QTL5.90_MPTUtFinV	QTL3.35_SIL_numinH	QTL4.54_SIL_numinH	QTL2.03_SIL_numinK	QTL1.04_SIL_numinN	QTL2.26_SIL_numinN	QTL5.26_SIL_numinN
LerAn1042	Lan	N	29	5487.017028	2009.490592	43	6846.984027	2508.856526	6.9	0	0	0	0	0	0	6.7193	0.6955	0.1486	-0.106	13.4409	-6.9958	-10.2354	-2.5843	6.9589	5.0444	-16.4918	3.8775	26.0877	81.5193	45.5926	-43.9993	4.2039	90.2108	11.4661	-38.8366	-8.8207	-67.8231	86.8139	11.1869	-22.443	-53.9162	-14.412	6.7559	79.5239	-147.158	30.8817	-115.9696	-65.3032	135.0932	-25.2899	74.5743	26.2515	-145.43	-17.3814	-11.7691	-53.5784	28.965	166.4158	201.81	-58.2036	-18.5768	-0.168	-0.4373	0.4177
LerAn1042	Lan	N	29	5487.017028	2009.490592	43	6846.984027	2508.856526	9.4	1	0	0	0	1	7	6.7193	0.6955	0.1486	-0.106	13.4409	-6.9958	-10.2354	-2.5843	6.9589	5.0444	-16.4918	3.8775	26.0877	81.5193	45.5926	-43.9993	4.2039	90.2108	11.4661	-38.8366	-8.8207	-67.8231	86.8139	11.1869	-22.443	-53.9162	-14.412	6.7559	79.5239	-147.158	30.8817	-115.9696	-65.3032	135.0932	-25.2899	74.5743	26.2515	-145.43	-17.3814	-11.7691	-53.5784	28.965	166.4158	201.81	-58.2036	-18.5768	-0.168	-0.4373	0.4177
LerAn1042	Lan	N	31	5715.442862	2093.151971	39	6485.152381	2375.703376	9.7	0	0	0	0	0	0	6.7193	0.6955	0.1486	-0.106	13.4409	-6.9958	-10.2354	-2.5843	6.9589	5.0444	-16.4918	3.8775	26.0877	81.5193	45.5926	-43.9993	4.2039	90.2108	11.4661	-38.8366	-8.8207	-67.8231	86.8139	11.1869	-22.443	-53.9162	-14.412	6.7559	79.5239	-147.158	30.8817	-115.9696	-65.3032	135.0932	-25.2899	74.5743	26.2515	-145.43	-17.3814	-11.7691	-53.5784	28.965	166.4158	201.81	-58.2036	-18.5768	-0.168	-0.4373	0.4177
LerAn1042	Lan	N	29	5487.017028	2009.490592	44	6914.169041	2533.582156	11.4	1	0	0	0	1	8	6.7193	0.6955	0.1486	-0.106	13.4409	-6.9958	-10.2354	-2.5843	6.9589	5.0444	-16.4918	3.8775	26.0877	81.5193	45.5926	-43.9993	4.2039	90.2108	11.4661	-38.8366	-8.8207	-67.8231	86.8139	11.1869	-22.443	-53.9162	-14.412	6.7559	79.5239	-147.158	30.8817	-115.9696	-65.3032	135.0932	-25.2899	74.5743	26.2515	-145.43	-17.3814	-11.7691	-53.5784	28.965	166.4158	201.81	-58.2036	-18.5768	-0.168	-0.4373	0.4177
LerAn1042	Lan	N	28	5487.017028	2009.490592	43	6914.169041	2533.582156	10.6	0	0	0	0	0	0	6.7193	0.6955	0.1486	-0.106	13.4409	-6.9958	-10.2354	-2.5843	6.9589	5.0444	-16.4918	3.8775	26.0877	81.5193	45.5926	-43.9993	4.2039	90.2108	11.4661	-38.8366	-8.8207	-67.8231	86.8139	11.1869	-22.443	-53.9162	-14.412	6.7559	79.5239	-147.158	30.8817	-115.9696	-65.3032	135.0932	-25.2899	74.5743	26.2515	-145.43	-17.3814	-11.7691	-53.5784	28.965	166.4158	201.81	-58.2036	-18.5768	-0.168	-0.4373	0.4177
LerAn1042	Lan	N	30	5715.442862	2093.151971	43	6914.169041	2533.582156	14.7	0	0	0	0	0	0	6.7193	0.6955	0.1486	-0.106	13.4409	-6.9958	-10.2354	-2.5843	6.9589	5.0444	-16.4918	3.8775	26.0877	81.5193	45.5926	-43.9993	4.2039	90.2108	11.4661	-38.8366	-8.8207	-67.8231	86.8139	11.1869	-22.443	-53.9162	-14.412	6.7559	79.5239	-147.158	30.8817	-115.9696	-65.3032	135.0932	-25.2899	74.5743	26.2515	-145.43	-17.3814	-11.7691	-53.5784	28.965	166.4158	201.81	-58.2036	-18.5768	-0.168	-0.4373	0.4177
LerAn1042	Lan	N	33	6031.055815	2208.784515	43	6914.169041	2533.582156	16	0	0	0	0	0	0	6.7193	0.6955	0.1486	-0.106	13.4409	-6.9958	-10.2354	-2.5843	6.9589	5.0444	-16.4918	3.8775	26.0877	81.5193	45.5926	-43.9993	4.2039	90.2108	11.4661	-38.8366	-8.8207	-67.8231	86.8139	11.1869	-22.443	-53.9162	-14.412	6.7559	79.5239	-147.158	30.8817	-115.9696	-65.3032	135.0932	-25.2899	74.5743	26.2515	-145.43	-17.3814	-11.7691	-53.5784	28.965	166.4158	201.81	-58.2036	-18.5768	-0.168	-0.4373	0.4177
LerAn1042	Lan	N	31	6031.055815	2208.784515	41	6914.169041	2533.582156	6.9	0	0	0	0	0	0	6.7193	0.6955	0.1486	-0.106	13.4409	-6.9958	-10.2354	-2.5843	6.9589	5.0444	-16.4918	3.8775	26.0877	81.5193	45.5926	-43.9993	4.2039	90.2108	11.4661	-38.8366	-8.8207	-67.8231	86.8139	11.1869	-22.443	-53.9162	-14.412	6.7559	79.5239	-147.158	30.8817	-115.9696	-65.3032	135.0932	-25.2899	74.5743	26.2515	-145.43	-17.3814	-11.7691	-53.5784	28.965	166.4158	201.81	-58.2036	-18.5768	-0.168	-0.4373	0.4177
LerAn1042	Lan	N	26	5487.017028	2009.490592	41	6914.169041	2533.582156	8.9	1	0	0	0	1	7	6.7193	0.6955	0.1486	-0.106	13.4409	-6.9958	-10.2354	-2.5843	6.9589	5.0444	-16.4918	3.8775	26.0877	81.5193	45.5926	-43.9993	4.2039	90.2108	11.4661	-38.8366	-8.8207	-67.8231	86.8139	11.1869	-22.443	-53.9162	-14.412	6.7559	79.5239	-147.158	30.8817	-115.9696	-65.3032	135.0932	-25.2899	74.5743	26.2515	-145.43	-17.3814	-11.7691	-53.5784	28.965	166.4158	201.81	-58.2036	-18.5768	-0.168	-0.4373	0.4177
LerAn1042	Lan	V	61	3415.116693	1670.595317	94	5670.398667	3271.026217	21.61	1	6	9	43	53	1279	6.7193	0.6955	0.1486	-0.106	13.4409	-6.9958	-10.2354	-2.5843	6.9589	5.0444	-16.4918	3.8775	26.0877	81.5193	45.5926	-43.9993	4.2039	90.2108	11.4661	-38.8366	-8.8207	-67.8231	86.8139	11.1869	-22.443	-53.9162	-14.412	6.7559	79.5239	-147.158	30.8817	-115.9696	-65.3032	135.0932	-25.2899	74.5743	26.2515	-145.43	-17.3814	-11.7691	-53.5784	28.965	166.4158	201.81	-58.2036	-18.5768	-0.168	-0.4373	0.4177
LerAn1042	Lan	V	76	4373.833156	2309.919591	94	5670.398667	3271.026217	39.65	1	5	9	29	39	726	6.7193	0.6955	0.1486	-0.106	13.4409	-6.9958	-10.2354	-2.5843	6.9589	5.0444	-16.4918	3.8775	26.0877	81.5193	45.5926	-43.9993	4.2039	90.2108	11.4661	-38.8366	-8.8207	-67.8231	86.8139	11.1869	-22.443	-53.9162	-14.412	6.7559	79.5239	-147.158	30.8817	-115.9696	-65.3032	135.0932	-25.2899	74.5743	26.2515	-145.43	-17.3814	-11.7691	-53.5784	28.965	166.4158	201.81	-58.2036	-18.5768	-0.168	-0.4373	0.4177
LerAn1046	Lan	H	136	3121.579774	1698.803047	164	4228.566649	2805.789922	20.1	1	3	3	31	35	1000	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	H	139	3122.882346	1700.105619	164	4228.566649	2805.789922	19.4	1	3	1	17	19	437	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	H	136	3121.579774	1698.803047	160	3963.068239	2540.291512	18.7	1	3	1	6	8	253	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	H	138	3122.882346	1700.105619	166	4435.977861	3013.201134	19.8	1	3	0	7	8	327	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	K	104	4312.578121	1783.461449	153	5494.204197	2925.774439	28.9	1	3	5	22	28	895	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	K	83	4221.927934	1708.954001	156	5670.846415	3102.416657	29.7	0	0	5	37	42	1378	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	K	70	4001.780745	1571.385376	135	4992.716458	2424.2867	23.5	1	5	4	37	42	1696	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	K	73	4106.48352	1636.276298	138	5076.104766	2507.675008	24.8	1	4	6	40	47	1537	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	N	43	6765.644048	2478.923615	59	7610.302875	2809.432784	18.5	1	0	1	0	2	2	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	N	28	5259.521229	1926.17562	35	6031.055815	2208.784515	18.2	1	1	2	3	6	32	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	N	30	5487.017028	2009.490592	44	6846.984027	2508.856526	6.9	0	0	0	0	0	0	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	N	29	5487.017028	2009.490592	36	6194.187303	2268.661266	12.9	1	0	1	0	2	9	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	N	27	5259.521229	1926.17562	34	6031.055815	2208.784515	12.5	1	0	2	0	3	21	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	N	36	6194.187303	2268.661266	45	6968.525863	2553.647437	9	1	0	0	0	1	3	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	N	34	6031.055815	2208.784515	36	6194.187303	2268.661266	16.7	1	1	3	2	6	56	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	N	33	6031.055815	2208.784515	38	6485.152381	2375.703376	19.8	0	0	0	0	0	0	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	N	27	5370.494153	1966.816837	43	6914.169041	2533.582156	11.6	1	0	1	0	2	4	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	N	30	5715.442862	2093.151971	43	6914.169041	2533.582156	16.4	1	1	2	1	4	33	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	N	30	5715.442862	2093.151971	38	6485.152381	2375.703376	14.4	0	0	0	0	0	0	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	N	26	5487.017028	2009.490592	36	6485.152381	2375.703376	14.8	0	0	0	0	0	0	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	N	26	5487.017028	2009.490592	33	6194.187303	2268.661266	13.4	0	0	0	0	0	0	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	N	33	6194.187303	2268.661266	36	6485.152381	2375.703376	8.9	0	0	0	0	0	0	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	N	28	5715.442862	2093.151971	41	6914.169041	2533.582156	12.9	1	0	3	0	4	53	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	V	64	3645.328148	1820.86484	83	4914.358712	2700.552173	24.72	1	3	5	29	35	538	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1046	Lan	V	68	3916.816294	1999.997147	88	5320.533337	3005.23094	23.78	1	3	5	21	27	829	-3.3057	4.034	0.1486	0.2337	20.3981	-7.3657	-10.2354	-4.0956	-4.9729	5.0444	-18.3565	3.8775	-10.1768	39.215	-25.0882	-27.9042	-30.5262	-91.8587	13.6818	-37.0237	148.8704	-67.8231	-69.3981	12.4652	-27.4335	-53.9162	-81.5179	6.7559	-4.147	-116.7342	-25.6025	49.6776	-85.671	135.0932	-29.171	-489.544	119.8314	-108.553	-17.3814	-26.2316	-53.5784	-102.626	-122.392	-74.8429	-52.1337	168.155	-0.2465	0.2874	0.4177
LerAn1047	Lan	H	139	3122.882346	1700.105619	160	3963.068239	2540.291512	22.2	1	2	5	21	27	927	-3.3057	1.5417	0.0103	-0.106	13.4409	-7.3676	-27.8198	-4.0791	6.9589	-6.5773	-18.3565	3.8774	17.1584	-140.111	-25.0882	-43.9993	-30.2489	90.2108	23.0742	109.409	-8.8207	26.7477	86.8139	-23.7878	-22.443	-42.7636	-14.412	6.7563	79.5239	25.4437	-25.6025	-115.9696	-85.5084	-79.0105	-45.6226	-489.544	119.7752	-145.43	-17.3814	-11.7691	-16.0709	-102.626	95.3035	-74.8429	-49.1388	28.7561	-0.5794	0.2874	-0.1908
LerAn1047	Lan	H	139	3122.882346	1700.105619	160	3963.068239	2540.291512	23.4	1	2	2	25	28	867	-3.3057	1.5417	0.0103	-0.106	13.4409	-7.3676	-27.8198	-4.0791	6.9589	-6.5773	-18.3565	3.8774	17.1584	-140.111	-25.0882	-43.9993	-30.2489	90.2108	23.0742	109.409	-8.8207	26.7477	86.8139	-23.7878	-22.443	-42.7636	-14.412	6.7563	79.5239	25.4437	-25.6025	-115.9696	-85.5084	-79.0105	-45.6226	-489.544	119.7752	-145.43	-17.3814	-11.7691	-16.0709	-102.626	95.3035	-74.8429	-49.1388	28.7561	-0.5794	0.2874	-0.1908
LerAn1047	Lan	K	114	4497.912939	1952.298119	161	5900.194126	3331.764368	26.7	1	4	7	27	35	967	-3.3057	1.5417	0.0103	-0.106	13.4409	-7.3676	-27.8198	-4.0791	6.9589	-6.5773	-18.3565	3.8774	17.1584	-140.111	-25.0882	-43.9993	-30.2489	90.2108	23.0742	109.409	-8.8207	26.7477	86.8139	-23.7878	-22.443	-42.7636	-14.412	6.7563	79.5239	25.4437	-25.6025	-115.9696	-85.5084	-79.0105	-45.6226	-489.544	119.7752	-145.43	-17.3814	-11.7691	-16.0709	-102.626	95.3035	-74.8429	-49.1388	28.7561	-0.5794	0.2874	-0.1908
LerAn1047	Lan	K	109	4388.489425	1851.445474	161	5900.194126	3331.764368	24.6	1	2	5	14	20	800	-3.3057	1.5417	0.0103	-0.106	13.4409	-7.3676	-27.8198	-4.0791	6.9589	-6.5773	-18.3565	3.8774	17.1584	-140.111	-25.0882	-43.9993	-30.2489	90.2108	23.0742	109.409	-8.8207	26.7477	86.8139	-23.7878	-22.443	-42.7636	-14.412	6.7563	79.5239	25.4437	-25.6025	-115.9696	-85.5084	-79.0105	-45.6226	-489.544	119.7752	-145.43	-17.3814	-11.7691	-16.0709	-102.626	95.3035	-74.8429	-49.1388	28.7561	-0.5794	0.2874	-0.1908
